x, y
120.11719766879705, 0.0009215059565812958
121.17038288467771, 0.0028309327134614583
122.37864516094757, 0.004732057614876924
123.38794765949987, 0.008061101656220164
124.88962912197377, 0.014079946868125024
126.53894989613715, 0.02215765223527458
128.21207146613966, 0.03962475613299572
129.84800429264354, 0.06814162965422771
130.92573407923328, 0.0973475571790295
132.34783163062014, 0.14397907932422896
133.52373970004624, 0.19207172803121494
134.49696911740486, 0.23174629529699886
135.59812781239873, 0.2959611473164252
136.91423744481455, 0.3998671703125648
138.15968846458304, 0.49788717778423475
139.01614522735605, 0.5736748163214478
140.01429110285875, 0.6515296168693703
140.9205807819199, 0.7200697355859034
141.86219976730473, 0.7992611348636419
143.140004993917, 0.8732472707650158
143.99013967029524, 0.9261300900751317
144.65581817892036, 0.9580175169150305
145.3914115253229, 0.981677804989415
146.25158716244573, 0.9955003943381344
147.2783683704424, 0.9997343406251297
148.17089821440905, 0.9854385455149225
148.91987950847107, 0.9607405255074508
150.179090363334, 0.9075173301232825
151.66440877866853, 0.818288987588726
152.97865897390943, 0.706247146237184
154.72095160681937, 0.5621020298036611
157.38217809157993, 0.36064090324187453
159.63358462298584, 0.2179818189365323
160.89130792810886, 0.15603337345896806
163.01218196983461, 0.08433024781038562
164.8117452677324, 0.04707982234029305
166.57858247135138, 0.026482918932381385
168.62433525120997, 0.01319995018886721
170.13642956186348, 0.006010543356440164
171.41051591412588, 0.0030633846664729564
172.64592597314973, 0.002009049022456519
174.3197913180222, 0.0015441451164335228
176.4105424775141, 0.0013698061516748993
178.09593633287113, 0.0010958449213399194
179.47377927949466, 0.0001411315428998381
